elapsed_s,total_sent_bytes,total_recv_bytes,delta_sent_bps,delta_recv_bps,delta_total_bps,delta_sent_gbps,delta_recv_gbps,delta_total_gbps,uploaded_bytes,uploaded_gbps_from_callback
254.354250,114776788820,1455303819742,97331699.140,98179349.178,195511048.318,0.097331699,0.098179349,0.195511048,893782527,0.033508972
254.604574,114779835796,1455306880999,97377000.643,97833401.004,195210401.648,0.097377001,0.097833401,0.195210402,896928255,0.100532974
254.854928,114780707441,1455309946467,27853138.566,97956054.327,125809192.894,0.027853139,0.097956054,0.125809193,896928255,0.000000000
255.105267,114780779946,1455313021314,2317018.660,98261883.676,100578902.336,0.002317019,0.098261884,0.100578902,897144046,0.006895963
255.355669,114780923599,1455316102547,4589516.498,98441172.048,103030688.546,0.004589516,0.098441172,0.103030689,897144046,0.000000000
255.605986,114780997005,1455319179982,2346021.224,98353374.734,100699395.958,0.002346021,0.098353375,0.100699396,897211096,0.002142886
255.856320,114781069809,1455322262043,2326618.892,98494332.047,100820950.940,0.002326619,0.098494332,0.100820951,897211096,0.000000000
256.106668,114782248856,1455325340674,37677102.686,98379365.978,136056468.664,0.037677103,0.098379366,0.136056469,900356824,0.100523488
256.356997,114785298635,1455328412474,97464400.138,98168144.100,195632544.238,0.097464400,0.098168144,0.195632544,901405400,0.033510242
256.607337,114788337455,1455331473792,97110443.258,97829403.496,194939846.754,0.097110443,0.097829403,0.194939847,904551128,0.100526863
256.857674,114790857379,1455334538684,80529013.604,97944513.232,178473526.836,0.080529014,0.097944513,0.178473527,906648280,0.067018522
257.107995,114791825301,1455337608555,30933757.093,98109810.316,129043567.409,0.030933757,0.098109810,0.129043567,907110213,0.014762887
257.358328,114791895439,1455340679910,2241427.675,98152500.730,100393928.405,0.002241428,0.098152501,0.100393928,907110213,0.000000000
257.608648,114791969823,1455343760462,2377241.935,98451513.745,100828755.681,0.002377242,0.098451514,0.100828756,907110213,0.000000000
257.858977,114792044891,1455346838985,2399019.859,98383303.315,100782323.174,0.002399020,0.098383303,0.100782323,907110213,0.000000000
258.109337,114792187852,1455349920563,4568172.315,98468668.422,103036840.737,0.004568172,0.098468668,0.103036841,907110213,0.000000000
258.359663,114792262527,1455353000301,2386492.615,98423461.570,100809954.185,0.002386493,0.098423462,0.100809954,907177263,0.002142810
258.609996,114792333307,1455356078027,2261946.806,98356209.333,100618156.140,0.002261947,0.098356209,0.100618156,907177263,0.000000000
258.860325,114794922423,1455359159402,82742656.185,98474209.808,181216865.993,0.082742656,0.098474210,0.181216866,910322991,0.100530795
259.110678,114797962172,1455362221298,97134791.913,97842496.476,194977288.389,0.097134792,0.097842496,0.194977288,913468719,0.100521337
259.361003,114801012631,1455365285809,97488021.043,97937101.549,195425122.592,0.097488021,0.097937102,0.195425123,915565871,0.067021782
259.611360,114803332423,1455368353131,74127661.675,98014566.592,172142228.267,0.074127662,0.098014567,0.172142228,917663023,0.067013324
259.861716,114804756492,1455371426258,45505331.228,98200060.559,143705391.788,0.045505331,0.098200061,0.143705392,918691660,0.032869522
260.112049,114804827551,1455374498755,2270861.559,98189044.715,100459906.274,0.002270862,0.098189045,0.100459906,918691660,0.000000000
260.362404,114804897133,1455377576307,2223468.587,98342102.786,100565571.372,0.002223469,0.098342103,0.100565571,918691660,0.000000000
260.612736,114804967727,1455380660721,2256016.594,98570546.614,100826563.208,0.002256017,0.098570547,0.100826563,918691660,0.000000000
260.863063,114805040687,1455383740308,2331663.571,98417774.433,100749438.004,0.002331664,0.098417774,0.100749438,918691660,0.000000000
261.113389,114805113012,1455386819091,2311389.258,98392892.566,100704281.824,0.002311389,0.098392893,0.100704282,918693215,0.000049695
261.363721,114805232877,1455389898626,3830587.311,98414280.186,102244867.496,0.003830587,0.098414280,0.102244867,918693215,0.000000000
261.614050,114805305098,1455392976622,2308040.297,98366663.449,100674703.746,0.002308040,0.098366663,0.100674704,918741045,0.001528552
261.864381,114805397653,1455396058189,2957839.360,98479608.491,101437447.852,0.002957839,0.098479608,0.101437448,918741045,0.000000000
262.114713,114805470056,1455399140340,2313825.119,98498106.496,100811931.615,0.002313825,0.098498106,0.100811932,918762003,0.000669767
262.365044,114807835618,1455402216033,75597909.603,98292059.722,173889969.325,0.075597910,0.098292060,0.173889969,921907731,0.100530217
262.615377,114809593133,1455405283303,56165537.876,98021848.668,154187386.545,0.056165538,0.098021849,0.154187387,922556789,0.020742180
262.865700,114809662282,1455408354276,2209913.843,98144380.174,100354294.017,0.002209914,0.098144380,0.100354294,922556789,0.000000000
263.116066,114809757997,1455411435584,3058402.585,98457716.668,101516119.252,0.003058403,0.098457717,0.101516119,922556789,0.000000000
263.366398,114809832544,1455414514514,2382342.365,98395178.569,100777520.934,0.002382342,0.098395179,0.100777521,922577747,0.000669767
263.616823,114811178460,1455417593549,42996147.007,98361741.371,141357888.378,0.042996147,0.098361741,0.141357888,925723475,0.100492292
263.867158,114814205479,1455420664529,96735001.672,98139871.416,194874873.088,0.096735002,0.098139871,0.194874873,927820627,0.067019071
264.117508,114815561271,1455423730866,43324741.697,97985722.353,141310464.050,0.043324742,0.097985722,0.141310464,927820627,0.000000000
264.367832,114815630687,1455426805133,2218442.250,98249449.694,100467891.944,0.002218442,0.098249450,0.100467892,927835507,0.000475545
264.618172,114815726276,1455429882747,3054686.210,98349653.671,101404339.881,0.003054686,0.098349654,0.101404340,927835507,0.000000000
264.868525,114815797182,1455432964008,2265795.859,98461461.869,100727257.728,0.002265796,0.098461462,0.100727258,927856465,0.000669711
265.118854,114816772842,1455436041893,31180015.885,98362650.096,129542665.981,0.031180016,0.098362650,0.129542666,931002193,0.100530768
265.369194,114819836736,1455439113806,97911772.663,98168032.998,196079805.661,0.097911773,0.098168033,0.196079806,932050769,0.033508971
265.619529,114821250907,1455442174642,45192758.602,97815343.737,143008102.339,0.045192759,0.097815344,0.143008102,932850656,0.025562043
265.869867,114821323913,1455445249671,2333037.127,98268044.054,100601081.181,0.002333037,0.098268044,0.100601081,932850656,0.000000000
266.120203,114821436678,1455448327462,3603637.274,98357135.355,101960772.628,0.003603637,0.098357135,0.101960773,932850656,0.000000000
266.370550,114821507168,1455451409725,2252555.174,98495779.104,100748334.278,0.002252555,0.098495779,0.100748334,932887680,0.001183127
266.620897,114821582943,1455454490502,2421436.654,98448120.742,100869557.396,0.002421437,0.098448121,0.100869557,932887680,0.000000000
266.871227,114821942990,1455457567593,11506349.632,98337397.330,109843746.963,0.011506350,0.098337397,0.109843747,932889230,0.000049535
267.121560,114822051513,1455460646242,3468118.311,98385770.495,101853888.807,0.003468118,0.098385770,0.101853889,932889230,0.000000000
267.371898,114822288233,1455463723495,7564787.081,98338812.683,105903599.764,0.007564787,0.098338813,0.105903600,932921520,0.001031881
267.622230,114822462625,1455466801464,5573152.818,98364555.750,103937708.568,0.005573153,0.098364556,0.103937709,932921520,0.000000000
267.872551,114824200104,1455469870300,55527992.519,98076755.144,153604747.664,0.055527993,0.098076755,0.153604748,932980803,0.001894622
268.122894,114827054877,1455472928356,91227536.786,97723677.586,188951214.372,0.091227537,0.097723678,0.188951214,932980803,0.000000000
268.373253,114829755250,1455475984599,86288280.066,97659824.007,183948104.072,0.086288280,0.097659824,0.183948104,933001761,0.000669696
268.623576,114832090996,1455479061975,74647245.619,98348725.475,172995971.094,0.074647246,0.098348725,0.172995971,936147489,0.100533162
268.873904,114834278192,1455482127663,69898587.977,97973506.891,167872094.867,0.069898588,0.097973507,0.167872095,936785114,0.020377272
269.124246,114836338876,1455485188400,65851722.506,97809661.059,163661383.565,0.065851723,0.097809661,0.163661384,936785114,0.000000000
269.374592,114839176775,1455488244163,90687205.762,97649214.415,188336420.177,0.090687206,0.097649214,0.188336420,936785114,0.000000000
269.624920,114842029108,1455491303784,91155343.136,97779888.296,188935231.432,0.091155343,0.097779888,0.188935231,936785114,0.000000000
269.875247,114845014959,1455494360462,95422493.045,97685998.128,193108491.174,0.095422493,0.097685998,0.193108491,937854648,0.034180406
270.125587,114848072411,1455497439705,97705326.807,98401689.915,196107016.723,0.097705327,0.098401690,0.196107017,939951800,0.067017543
270.375932,114849359196,1455500497431,41120368.959,97712377.200,138832746.159,0.041120369,0.097712377,0.138832746,940633024,0.021769124
270.626312,114849429856,1455503572632,2257692.056,98257244.088,100514936.144,0.002257692,0.098257244,0.100514936,940633024,0.000000000
270.876686,114849525063,1455506655943,3042064.845,98518302.230,101560367.076,0.003042065,0.098518302,0.101560367,940633024,0.000000000
271.127029,114849619142,1455509736080,3006414.600,98429711.684,101436126.283,0.003006415,0.098429712,0.101436126,940653982,0.000669740
271.377407,114851818424,1455512814739,70270617.139,98368134.641,168638751.780,0.070270617,0.098368135,0.168638752,943799710,0.100511098
271.627762,114854275717,1455515879886,78522030.502,97945815.263,176467845.765,0.078522031,0.097945815,0.176467846,944848286,0.033506919
271.878096,114854352065,1455518948848,2439875.068,98075704.252,100515579.320,0.002439875,0.098075704,0.100515579,944848286,0.000000000
272.128452,114854432518,1455522029856,2570829.062,98451827.862,101022656.924,0.002570829,0.098451828,0.101022657,944958632,0.003526043
272.378915,114854510937,1455525109210,2504772.047,98357283.610,100862055.657,0.002504772,0.098357284,0.100862056,944961941,0.000105692
272.629232,114854581931,1455528192560,2268929.391,98542178.758,100811108.149,0.002268929,0.098542179,0.100811108,944961941,0.000000000
272.879592,114854673816,1455531271975,2936094.678,98399673.418,101335768.096,0.002936095,0.098399673,0.101335768,944961941,0.000000000
273.129944,114854837025,1455534352643,5215347.628,98442822.059,103658169.687,0.005215348,0.098442822,0.103658170,948128627,0.101191529
273.380311,114857888649,1455537427491,97508627.195,98250704.318,195759331.512,0.097508627,0.098250704,0.195759332,948128627,0.000000000
273.630643,114858682089,1455540490133,25356448.424,97874727.658,123231176.082,0.025356448,0.097874728,0.123231176,948596163,0.014941335
273.880967,114858754338,1455543565226,2308973.465,98275521.300,100584494.765,0.002308973,0.098275521,0.100584495,948596163,0.000000000
274.131323,114858849207,1455546646831,3031486.967,98471001.014,101502487.982,0.003031487,0.098471001,0.101502488,948596163,0.000000000
274.381646,114858921068,1455549726352,2296586.363,98417583.010,100714169.372,0.002296586,0.098417583,0.100714169,948617121,0.000669791
274.631988,114861554850,1455552805544,84165973.832,98399637.213,182565611.045,0.084165974,0.098399637,0.182565611,951762849,0.100525883
274.882317,114864010514,1455555873886,78478044.976,98057992.249,176536037.226,0.078478045,0.098057992,0.176536037,953654249,0.060445311
275.132649,114864413630,1455558945046,12882615.634,98146870.456,111029486.090,0.012882616,0.098146870,0.111029486,953654249,0.000000000
275.383012,114864483836,1455562018273,2243326.963,98200338.915,100443665.878,0.002243327,0.098200339,0.100443666,953654249,0.000000000
275.633360,114864579595,1455565099014,3060035.139,98446889.723,101506924.862,0.003060035,0.098446890,0.101506925,953654249,0.000000000
275.883686,114864652145,1455568176193,2318571.713,98341284.443,100659856.157,0.002318572,0.098341284,0.100659856,953675207,0.000669781
276.134024,114866370393,1455571262024,54909785.830,98613424.439,153523210.269,0.054909786,0.098613424,0.153523210,956820935,0.100527544
276.384346,114869411726,1455574330240,97197414.017,98056562.976,195253976.993,0.097197414,0.098056563,0.195253977,958713469,0.060483154
276.634675,114870151521,1455577388262,23642316.404,97728051.277,121370367.681,0.023642316,0.097728051,0.121370368,958713469,0.000000000
276.884998,114870220252,1455580463753,2196560.669,98289019.030,100485579.698,0.002196561,0.098289019,0.100485580,958713469,0.000000000
277.135335,114870294382,1455583545687,2368957.861,98488759.947,100857717.808,0.002368958,0.098488760,0.100857718,958713469,0.000000000
277.385660,114870367581,1455586625008,2339330.305,98410482.838,100749813.143,0.002339330,0.098410483,0.100749813,958717074,0.000115210
277.636021,114870477244,1455589705036,3504152.990,98418694.775,101922847.765,0.003504153,0.098418695,0.101922848,958717074,0.000000000
277.886381,114870552713,1455592784326,2411542.815,98395893.360,100807436.176,0.002411543,0.098395893,0.100807436,958750606,0.001071484
278.136704,114873392873,1455595861211,90767625.666,98333032.609,189100658.275,0.090767626,0.098333033,0.189100658,961896334,0.100533161
278.387037,114875418583,1455598921164,64736480.389,97788226.041,162524706.430,0.064736480,0.097788226,0.162524706,963255630,0.043439603
278.637351,114875494698,1455601988903,2432627.141,98044605.557,100477232.698,0.002432627,0.098044606,0.100477233,963255630,0.000000000
278.887691,114875602575,1455605068828,3447378.929,98423839.631,101871218.560,0.003447379,0.098423840,0.101871219,963255630,0.000000000
279.138015,114875677474,1455608149329,2393665.934,98448447.937,100842113.871,0.002393666,0.098448448,0.100842114,963289162,0.001071635
279.388346,114875753314,1455611227368,2423665.851,98366798.673,100790464.523,0.002423666,0.098366799,0.100790465,963289162,0.000000000
279.638686,114878417573,1455614308892,85140642.151,98475010.186,183615652.338,0.085140642,0.098475010,0.183615652,966434890,0.100526751
279.889080,114880846609,1455617380737,77606658.578,98144130.479,175750789.057,0.077606659,0.098144130,0.175750789,968532042,0.067003107
280.139399,114882146452,1455620447383,41542095.904,98007914.984,139550010.888,0.041542096,0.098007915,0.139550011,969181362,0.020751824
280.389719,114882217794,1455623520238,2280020.166,98205424.109,100485444.275,0.002280020,0.098205424,0.100485444,969181362,0.000000000
280.640039,114882325413,1455626597565,3439407.924,98348645.402,101788053.327,0.003439408,0.098348645,0.101788053,969181362,0.000000000
